Proteome Id	Organism	Organism Id	Protein count	BUSCO	CPD	Kingdom	Phylum	Class	Order	Family	Genus	Species
UP001576762	Marinobacter shengliensis	1389223	4150	C:91.2%[S:90.8%,D:0.4%],F:1.3%,M:7.5%,n:782	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	
UP001576774	Floridaenema aerugineum BLCC-F46	3153654	7163	C:98.3%[S:97.4%,D:0.9%],F:0.3%,M:1.4%,n:1493	Unknown	Bacillati	Cyanobacteriota	Cyanophyceae	Aerosakkonematales	Aerosakkonemataceae	Floridanema	Floridanema aerugineum
UP001576776	Floridaenema fluviatile BLCC-F154	3153640	5862	C:98.4%[S:97.5%,D:0.9%],F:0.1%,M:1.5%,n:1493	Unknown	Bacillati	Cyanobacteriota	Cyanophyceae	Aerosakkonematales	Aerosakkonemataceae	Floridanema	Floridanema fluviatile
UP001576780	Floridaenema evergladense BLCC-F167	3153639	6915	C:97.7%[S:96.8%,D:0.9%],F:0.2%,M:2.1%,n:1493	Unknown	Bacillati	Cyanobacteriota	Cyanophyceae	Aerosakkonematales	Aerosakkonemataceae	Floridanema	Floridanema evergladense
UP001576784	Floridaenema flaviceps BLCC-F50	3153642	7519	C:98.2%[S:97.1%,D:1.1%],F:0.3%,M:1.5%,n:1493	Unknown	Bacillati	Cyanobacteriota	Cyanophyceae	Aerosakkonematales	Aerosakkonemataceae	Floridanema	Floridanema flaviceps
UP001577047	Pseudomonas boreofloridensis	3064348	4443	C:99.7%[S:99.7%,D:0.0%],F:0.1%,M:0.1%,n:782	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
UP001577267	Streptomyces carpaticus	285558	5086	C:93.4%[S:93.2%,D:0.2%],F:0.2%,M:6.5%,n:1579	Unknown	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001577381	Enterobacter chuandaensis	2497875	4847	C:100.0%[S:99.8%,D:0.2%],F:0.0%,M:0.0%,n:440	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	
UP001579974	Alicyclobacillus fastidiosus	392011	4619	C:91.8%[S:90.4%,D:1.3%],F:1.1%,M:7.1%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	
UP001580346	Paenibacillus enshidis	1458439	4888	C:99.3%[S:99.3%,D:0.0%],F:0.2%,M:0.4%,n:450	Standard	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
UP001580391	Leptospira wolffii	409998	3922	C:99.6%[S:99.6%,D:0.0%],F:0.0%,M:0.4%,n:239	Close to standard (high value)	Pseudomonadati	Spirochaetota	Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	
UP001580407	Paenibacillus terreus	1387834	5977	C:99.6%[S:98.7%,D:0.9%],F:0.2%,M:0.2%,n:450	Close to standard (high value)	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
UP001580430	Paenibacillus medicaginis	1470560	5395	C:99.3%[S:98.7%,D:0.7%],F:0.2%,M:0.4%,n:450	Standard	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
UP001580928	Albibacterium sp. RHL897	3134906	2851	C:94.9%[S:94.4%,D:0.6%],F:0.2%,M:4.9%,n:1068	Unknown	Pseudomonadati	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Albibacterium	
UP001582793	Polymorphospora lycopeni	3140240	7227	C:94.2%[S:91.8%,D:2.4%],F:1.0%,M:4.8%,n:292	Close to standard (high value)	Bacillati	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Polymorphospora	
UP001585018	Streptomyces parvulus	146923	6825	C:99.8%[S:99.4%,D:0.4%],F:0.0%,M:0.2%,n:1579	Close to standard (low value)	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001585053	Nocardiopsis alba	53437	5076	C:99.7%[S:99.7%,D:0.1%],F:0.0%,M:0.3%,n:1162	Unknown	Bacillati	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Nocardiopsis	
UP001585080	Streptomyces broussonetiae	2686304	6952	C:99.7%[S:99.7%,D:0.0%],F:0.0%,M:0.3%,n:1579	Standard	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001589532	Nonomuraea helvata	37484	10550	C:99.1%[S:98.3%,D:0.9%],F:0.0%,M:0.9%,n:1162	Outlier (high value)	Bacillati	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	
UP001589535	Amycolatopsis plumensis	236508	8866	C:100.0%[S:98.6%,D:1.4%],F:0.0%,M:0.0%,n:292	Close to standard (high value)	Bacillati	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	
UP001589536	Arthrobacter methylotrophus	121291	4542	C:99.1%[S:97.4%,D:1.7%],F:0.2%,M:0.7%,n:537	Outlier (high value)	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	
UP001589562	Flavobacterium gyeonganense	1310418	4086	C:99.7%[S:99.6%,D:0.1%],F:0.0%,M:0.3%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
UP001589568	Nonomuraea salmonea	46181	9864	C:99.0%[S:97.7%,D:1.3%],F:0.3%,M:0.8%,n:1162	Unknown	Bacillati	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	
UP001589575	Citricoccus parietis	592307	5814	C:94.4%[S:90.3%,D:4.1%],F:2.4%,M:3.2%,n:537	Outlier (high value)	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Citricoccus	
UP001589576	Flavobacterium paronense	1392775	2668	C:99.2%[S:99.2%,D:0.0%],F:0.0%,M:0.8%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
UP001589585	Mariniflexile ostreae	1520892	3177	C:99.7%[S:99.3%,D:0.4%],F:0.0%,M:0.3%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mariniflexile	
UP001589587	Rhodococcus baikonurensis	172041	7560	C:99.7%[S:98.4%,D:1.3%],F:0.0%,M:0.3%,n:743	Unknown	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	
UP001589589	Flavobacterium branchiarum	1114870	4163	C:99.9%[S:99.6%,D:0.3%],F:0.1%,M:0.0%,n:733	Outlier (high value)	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
UP001589590	Algibacter miyuki	1306933	3684	C:100.0%[S:99.9%,D:0.1%],F:0.0%,M:0.0%,n:733	Close to standard (high value)	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Algibacter	
UP001589605	Formosa undariae	1325436	3660	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	
UP001589607	Flavobacterium jumunjinense	998845	4123	C:99.9%[S:99.7%,D:0.1%],F:0.1%,M:0.0%,n:733	Outlier (high value)	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
UP001589608	Dactylosporangium vinaceum	53362	10553	C:95.9%[S:94.5%,D:1.4%],F:0.7%,M:3.4%,n:292	Outlier (high value)	Bacillati	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Dactylosporangium	
UP001589609	Ectobacillus funiculus	137993	5804	C:99.3%[S:97.3%,D:2.0%],F:0.0%,M:0.7%,n:450	Close to standard (high value)	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Ectobacillus	
UP001589610	Streptosporangium vulgare	46190	8688	C:98.5%[S:97.8%,D:0.6%],F:0.2%,M:1.4%,n:1162	Close to standard (high value)	Bacillati	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptosporangium	
UP001589611	Microbacterium terregens	69363	3210	C:98.3%[S:97.8%,D:0.6%],F:0.6%,M:1.1%,n:537	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	
UP001589613	Ornithinimicrobium kibberense	282060	3116	C:94.6%[S:94.4%,D:0.2%],F:1.3%,M:4.1%,n:537	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Ornithinimicrobiaceae	Ornithinimicrobium	
UP001589619	Paenibacillus hodogayensis	279208	7002	C:99.1%[S:97.8%,D:1.3%],F:0.0%,M:0.9%,n:450	Close to standard (high value)	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
UP001589627	Actinoallomurus acaciae	502577	10140	C:89.1%[S:87.3%,D:1.7%],F:2.8%,M:8.1%,n:1162	Unknown	Bacillati	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinoallomurus	
UP001589628	Balneatrix alpica	75684	3369	C:99.8%[S:99.5%,D:0.3%],F:0.0%,M:0.2%,n:619	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Balneatrichaceae	Balneatrix	
UP001589643	Microbacterium plantarum	1816425	3022	C:99.8%[S:99.6%,D:0.2%],F:0.2%,M:0.0%,n:537	Close to standard (low value)	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	
UP001589645	Vibrio olivae	1243002	4621	C:99.6%[S:99.4%,D:0.1%],F:0.0%,M:0.4%,n:1445	Standard	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
UP001589646	Nonomuraea roseola	46179	9600	C:99.3%[S:98.0%,D:1.3%],F:0.1%,M:0.6%,n:1162	Unknown	Bacillati	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	
UP001589647	Nonomuraea spiralis	46182	10612	C:99.7%[S:98.2%,D:1.5%],F:0.1%,M:0.3%,n:1162	Outlier (high value)	Bacillati	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	
UP001589654	Echinicola jeungdonensis	709343	3370	C:99.6%[S:99.6%,D:0.0%],F:0.0%,M:0.4%,n:768	Unknown	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Echinicola	
UP001589665	Lutibacter litoralis	321268	3096	C:99.9%[S:99.6%,D:0.3%],F:0.0%,M:0.1%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lutibacter	
UP001589667	Agromyces lapidis	279574	3514	C:99.6%[S:99.4%,D:0.2%],F:0.0%,M:0.4%,n:537	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Agromyces	
UP001589670	Roseovarius ramblicola	2022336	3581	C:99.0%[S:98.7%,D:0.4%],F:0.0%,M:1.0%,n:833	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	
UP001589683	Pseudohalocynthiibacter aestuariivivens	1591409	3757	C:99.9%[S:99.9%,D:0.0%],F:0.0%,M:0.1%,n:833	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudohalocynthiibacter	
UP001589688	Hallella seregens ATCC 51272	1336250	2501	C:96.1%[S:95.4%,D:0.7%],F:0.2%,M:3.7%,n:541	Close to standard (low value)	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hallella	Hallella seregens
UP001589691	Lactiplantibacillus modestisalitolerans	1457219	2536	C:100.0%[S:99.8%,D:0.2%],F:0.0%,M:0.0%,n:402	Unknown	Bacillati	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	
UP001589692	Rhizobium puerariae	1585791	6278	C:98.0%[S:97.5%,D:0.5%],F:0.3%,M:1.7%,n:1937	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	
UP001589693	Allokutzneria oryzae	1378989	7450	C:100.0%[S:99.7%,D:0.3%],F:0.0%,M:0.0%,n:292	Unknown	Bacillati	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Allokutzneria	
UP001589698	Nocardioides zeicaulis	1776857	4066	C:98.8%[S:98.6%,D:0.2%],F:0.5%,M:0.8%,n:649	Unknown	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	
UP001589700	Dietzia aerolata	595984	3363	C:97.4%[S:96.2%,D:1.2%],F:0.5%,M:2.0%,n:743	Unknown	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Dietziaceae	Dietzia	
UP001589702	Arthrobacter ramosus	1672	4691	C:99.1%[S:98.3%,D:0.7%],F:0.6%,M:0.4%,n:537	Outlier (high value)	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	
UP001589703	Streptomyces thermocoprophilus	78356	5949	C:99.4%[S:99.4%,D:0.0%],F:0.1%,M:0.5%,n:1579	Unknown	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001589707	Brevibacterium otitidis	53364	3224	C:97.2%[S:97.0%,D:0.2%],F:0.4%,M:2.4%,n:537	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	
UP001589709	Streptomyces cinereospinus	285561	6695	C:98.8%[S:98.2%,D:0.6%],F:0.3%,M:0.9%,n:1579	Unknown	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001589710	Streptomyces yanii	78510	9154	C:99.7%[S:98.6%,D:1.1%],F:0.0%,M:0.3%,n:1579	Unknown	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001589716	Streptomyces roseoviridis	67361	6109	C:98.9%[S:98.2%,D:0.6%],F:0.1%,M:1.1%,n:1579	Unknown	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001589718	Streptomyces cremeus	66881	6633	C:99.1%[S:98.8%,D:0.3%],F:0.0%,M:0.9%,n:1579	Unknown	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001589733	Deinococcus oregonensis	1805970	5166	C:88.7%[S:87.9%,D:0.8%],F:6.5%,M:4.8%,n:124	Unknown	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
UP001589734	Flavobacterium procerum	1455569	5134	C:99.9%[S:99.2%,D:0.7%],F:0.0%,M:0.1%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
UP001589738	Robertmurraya beringensis	641660	4671	C:100.0%[S:99.6%,D:0.4%],F:0.0%,M:0.0%,n:450	Standard	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Robertmurraya	
UP001589740	Salinicoccus siamensis	381830	2131	C:98.2%[S:98.2%,D:0.0%],F:0.9%,M:0.9%,n:450	Outlier (low value)	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Salinicoccus	
UP001589747	Paenibacillus aurantiacus	1936118	6842	C:99.3%[S:98.0%,D:1.3%],F:0.2%,M:0.4%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
UP001589748	Kineococcus gynurae	452979	3610	C:98.6%[S:98.6%,D:0.0%],F:0.3%,M:1.0%,n:292	Unknown	Bacillati	Actinomycetota	Actinomycetes	Kineosporiales	Kineosporiaceae	Kineococcus	
UP001589750	Nocardioides plantarum	29299	4422	C:98.3%[S:97.7%,D:0.6%],F:0.3%,M:1.4%,n:649	Unknown	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	
UP001589753	Streptomyces heliomycini	284032	7304	C:99.1%[S:98.7%,D:0.4%],F:0.4%,M:0.5%,n:1579	Standard	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001589755	Chelativorans intermedius	515947	4063	C:98.9%[S:98.4%,D:0.5%],F:0.8%,M:0.3%,n:639	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Chelativorans	
UP001589758	Thorsellia kenyensis	1549888	2535	C:94.5%[S:94.3%,D:0.2%],F:0.2%,M:5.2%,n:440	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Thorselliaceae	Thorsellia	
UP001589766	Citricoccus parietis	592307	3383	C:99.6%[S:99.1%,D:0.6%],F:0.2%,M:0.2%,n:537	Outlier (high value)	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Citricoccus	
UP001589767	Gallibacterium trehalosifermentans	516935	1891	C:95.7%[S:95.5%,D:0.2%],F:0.1%,M:4.2%,n:1100	Standard	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Gallibacterium	
UP001589769	Gallibacterium melopsittaci	516063	2108	C:97.5%[S:97.2%,D:0.4%],F:0.1%,M:2.4%,n:1100	Standard	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Gallibacterium	
UP001589773	Massilia consociata	760117	4448	C:99.3%[S:98.7%,D:0.6%],F:0.1%,M:0.6%,n:688	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	
UP001589774	Olivibacter oleidegradans	760123	5298	C:99.4%[S:99.1%,D:0.4%],F:0.2%,M:0.4%,n:1068	Close to standard (high value)	Pseudomonadati	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Olivibacter	
UP001589775	Rhodopseudomonas telluris	644215	5034	C:100.0%[S:99.8%,D:0.2%],F:0.0%,M:0.0%,n:639	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Rhodopseudomonas	
UP001589776	Paenibacillus chartarius	747481	5924	C:99.1%[S:98.4%,D:0.7%],F:0.2%,M:0.7%,n:450	Standard	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
UP001589783	Gordonia phosphorivorans	1056982	3420	C:99.3%[S:99.1%,D:0.3%],F:0.1%,M:0.5%,n:743	Close to standard (low value)	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	
UP001589785	Geobacillus jurassicus	235932	3335	C:99.3%[S:99.3%,D:0.0%],F:0.0%,M:0.7%,n:450	Standard	Bacillati	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	
UP001589788	Aciditerrimonas ferrireducens	667306	2682	C:70.2%[S:68.8%,D:1.4%],F:6.7%,M:23.0%,n:356	Unknown	Bacillati	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Aciditerrimonas	
UP001589789	Muricoccus vinaceus	424704	5812	C:99.3%[S:98.8%,D:0.5%],F:0.0%,M:0.7%,n:432	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Muricoccus	
UP001589792	Serratia aquatilis	1737515	4696	C:100.0%[S:99.8%,D:0.2%],F:0.0%,M:0.0%,n:440	Standard	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	
UP001589793	Brachybacterium hainanense	1541174	3902	C:97.2%[S:96.6%,D:0.6%],F:0.4%,M:2.4%,n:537	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Dermabacteraceae	Brachybacterium	
UP001589795	Paracoccus rhizosphaerae	1133347	3864	C:98.3%[S:97.7%,D:0.6%],F:0.2%,M:1.4%,n:833	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	
UP001589797	Fontibacter flavus	654838	3839	C:99.7%[S:99.7%,D:0.0%],F:0.0%,M:0.3%,n:768	Unknown	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Fontibacter	
UP001589798	Novosphingobium soli	574956	4130	C:99.0%[S:98.8%,D:0.2%],F:0.1%,M:0.9%,n:1018	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
UP001589799	Paracoccus niistensis	632935	3428	C:92.4%[S:92.0%,D:0.5%],F:0.2%,M:7.3%,n:833	Outlier (low value)	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	
UP001589810	Kutzneria chonburiensis	1483604	9411	C:100.0%[S:99.3%,D:0.7%],F:0.0%,M:0.0%,n:292	Close to standard (high value)	Bacillati	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Kutzneria	
UP001589813	Rheinheimera tilapiae	875043	4165	C:95.9%[S:95.6%,D:0.3%],F:0.6%,M:3.5%,n:652	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	
UP001589814	Kushneria aurantia	504092	3445	C:98.5%[S:98.4%,D:0.2%],F:0.2%,M:1.3%,n:619	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Kushneria	
UP001589818	Paenibacillus mendelii	206163	7060	C:99.6%[S:98.7%,D:0.9%],F:0.0%,M:0.4%,n:450	Close to standard (high value)	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
UP001589828	Mucilaginibacter angelicae	869718	6509	C:97.4%[S:95.9%,D:1.5%],F:0.1%,M:2.5%,n:1068	Outlier (high value)	Pseudomonadati	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	
UP001589830	Thermus composti	532059	2181	C:87.9%[S:87.9%,D:0.0%],F:4.0%,M:8.1%,n:124	Unknown	Thermotogati	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus	
UP001589832	Winogradskyella pulchriflava	1110688	3166	C:99.7%[S:99.7%,D:0.0%],F:0.1%,M:0.1%,n:733	Close to standard (high value)	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	
UP001589833	Halalkalibacter alkalisediminis	935616	5125	C:99.3%[S:97.6%,D:1.8%],F:0.4%,M:0.2%,n:450	Standard	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	
UP001589834	Ottowia pentelensis	511108	3649	C:97.8%[S:97.7%,D:0.1%],F:0.0%,M:2.2%,n:688	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	
UP001589836	Pontibacillus salicampi	1449801	4077	C:100.0%[S:99.8%,D:0.2%],F:0.0%,M:0.0%,n:450	Standard	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Pontibacillus	
UP001589838	Halalkalibacter kiskunsagensis	1548599	4731	C:99.6%[S:98.0%,D:1.6%],F:0.0%,M:0.4%,n:450	Standard	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	
UP001589844	Undibacterium danionis	1812100	3981	C:99.1%[S:99.0%,D:0.1%],F:0.1%,M:0.7%,n:688	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	
UP001589854	Metabacillus herbersteinensis	283816	5242	C:98.7%[S:96.4%,D:2.2%],F:0.2%,M:1.1%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	
UP001589855	Lactiplantibacillus plajomi	1457217	2571	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:402	Outlier (low value)	Bacillati	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	
UP001589858	Novosphingobium clariflavum	2029884	4827	C:99.5%[S:98.6%,D:0.9%],F:0.0%,M:0.5%,n:1018	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
UP001589862	Micrococcoides hystricis	1572761	2297	C:97.0%[S:96.8%,D:0.2%],F:0.6%,M:2.4%,n:537	Standard	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcoides	
UP001589865	Roseomonas elaeocarpi	907779	4464	C:99.3%[S:98.6%,D:0.7%],F:0.5%,M:0.2%,n:432	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Roseomonas	
UP001589867	Phytohabitans kaempferiae	1620943	8224	C:96.6%[S:95.5%,D:1.0%],F:0.0%,M:3.4%,n:292	Outlier (high value)	Bacillati	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Phytohabitans	
UP001589870	Sphaerimonospora cavernae	1740611	5729	C:96.4%[S:95.3%,D:1.1%],F:0.1%,M:3.5%,n:1162	Unknown	Bacillati	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Sphaerimonospora	
UP001589887	Streptomyces noboritoensis	67337	7993	C:99.2%[S:98.8%,D:0.4%],F:0.0%,M:0.8%,n:1579	Unknown	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	
UP001589890	Kribbella deserti	1926257	7104	C:98.2%[S:97.1%,D:1.1%],F:0.2%,M:1.7%,n:649	Unknown	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	
UP001589891	Azorhizophilus paspali (Azotobacter paspali)	69963	4182	C:98.6%[S:98.3%,D:0.3%],F:0.0%,M:1.4%,n:782	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azorhizophilus	
UP001589894	Plantactinospora siamensis	555372	6102	C:96.6%[S:94.9%,D:1.7%],F:0.0%,M:3.4%,n:292	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Plantactinospora	
UP001589896	Lysobacter korlensis	553636	6739	C:98.4%[S:98.3%,D:0.1%],F:0.1%,M:1.6%,n:1152	Outlier (high value)	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter	
UP001589898	Luteimonas padinae	1714359	2774	C:96.9%[S:96.5%,D:0.3%],F:0.3%,M:2.9%,n:1152	Outlier (low value)	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Luteimonas	
UP001589906	Brevundimonas balnearis	1572858	2709	C:98.8%[S:98.6%,D:0.2%],F:0.7%,M:0.5%,n:432	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
